x,y,Country,region_name,SSP1_1p5_Score,SSP1_2p0_Score,SSP1_3p0_Score
29.75,15.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.25,15.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.75,15.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.25,15.25,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.75,15.25,Sudan,North Kordufan,2.1672640299392,3.0,3.0
32.25,15.25,Sudan,North Kordufan,2.1672640299392,3.0,3.0
32.75,15.25,Sudan,Gezira,2.1672640299392,3.0,3.0
33.25,15.25,Sudan,Gezira,2.1672640299392,3.0,3.0
33.75,15.25,Sudan,Gezira,1.60711146984143,3.0,3.0
34.25,15.25,Sudan,Gedarif,1.60711146984143,3.0,3.0
34.75,15.25,Sudan,Gedarif,1.60711146984143,3.0,3.0
35.25,15.25,Sudan,Kassala,1.60711146984143,3.0,3.0
35.75,15.25,Sudan,Kassala,1.13064653359313,2.13968905393309,3.0
36.25,15.25,Sudan,Kassala,1.13064653359313,2.13968905393309,3.0
36.75,15.25,Eritrea,Gash Barka,0.731294310456975,1.67979531215902,3.0
37.25,15.25,Eritrea,Gash Barka,0.731294310456975,1.67979531215902,3.0
37.75,15.25,Eritrea,Gash Barka,1.56,1.56,1.56
38.25,15.25,Eritrea,Gash Barka,1.56,1.56,1.56
38.75,15.25,Eritrea,Gash Barka,1.56,1.56,1.56
39.25,15.25,Eritrea,Debub,1.56,1.56,1.56
-17.25,14.75,Senegal,Dakar,1.0752972848685,2.09669878881109,2.88856312529416
-16.75,14.75,Senegal,Thi̬s,1.0752972848685,2.09669878881109,2.88856312529416
-16.25,14.75,Senegal,Diourbel,1.49614707079456,2.79913171922326,3.0
-15.75,14.75,Senegal,Diourbel,1.49614707079456,2.79913171922326,3.0
-15.25,14.75,Senegal,Louga,1.49614707079456,2.79913171922326,3.0
-14.75,14.75,Senegal,Matam,1.49614707079456,2.79913171922326,3.0
-14.25,14.75,Senegal,Matam,0.968608435381004,1.99720132379071,2.61421635556626
-13.75,14.75,Senegal,Matam,0.968608435381004,1.99720132379071,2.61421635556626
-13.25,14.75,Senegal,Matam,0.968608435381004,1.99720132379071,2.61421635556626
-12.75,14.75,Senegal,Matam,1.56323831374448951,1.39290655220521,2.00228737541127
-12.25,14.75,Mali,Kayes,0.273523585605535,1.60969907816349,2.61254454281637
-11.75,14.75,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
-11.25,14.75,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
-10.75,14.75,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
-10.25,14.75,Mali,Kayes,1.2054865579956,2.45368858137673,3.0
-9.75,14.75,Mali,Kayes,1.2054865579956,2.45368858137673,3.0
-9.25,14.75,Mali,Kayes,1.2054865579956,2.45368858137673,3.0
